Date,Price,Open,High,Low,Vol.,Change
11/24/2008,819.5,802,830.1,786.2,153.81K,3.50%
11/21/2008,791.8,745.8,802.8,742.5,178.81K,5.76%
11/20/2008,748.7,735.2,753.4,732.6,118.16K,1.73%
11/19/2008,736,737.8,764.8,731.4,143.01K,0.45%
11/18/2008,732.7,736.9,745.6,730.3,95.17K,-1.25%
11/17/2008,742,740,748.7,729.6,85.04K,-0.07%
11/14/2008,742.5,734,754,724,132.64K,5.32%
11/13/2008,705,708.4,739.2,698.2,138.22K,-1.85%
11/12/2008,718.3,732.3,738.4,708.3,115.26K,-1.98%
11/11/2008,732.8,745,749.9,725.5,107.77K,-1.84%
11/10/2008,746.5,739.8,768.9,738.4,119.40K,1.68%
11/07/2008,734.2,734.5,744.9,725.5,82.89K,0.27%
11/06/2008,732.2,738.4,761.3,727.5,120.93K,-1.37%
11/05/2008,742.4,770,770,735.7,112.65K,-1.97%
11/04/2008,757.3,723.9,769.3,721.8,114.50K,4.20%
11/03/2008,726.8,727,739.5,721.8,70.31K,1.20%
10/31/2008,718.2,737.4,742.5,717.1,96.73K,-2.75%
10/30/2008,738.5,757.5,778.3,733,114.34K,-2.06%
10/29/2008,754,747.1,775.3,736,117.90K,1.82%
10/28/2008,740.5,731.2,756.1,724.1,98.87K,-0.32%
10/27/2008,742.9,735.1,747.8,707,106.84K,1.73%
10/24/2008,730.3,724.7,750.4,681,143.87K,2.18%
10/23/2008,714.7,730,735.2,695.2,148.94K,-2.79%
10/22/2008,735.2,773.6,777.9,720,147.82K,-4.27%
10/21/2008,768,798,805,766.4,101.81K,-2.78%
10/20/2008,790,784.6,811.8,782.8,76.84K,0.29%
10/17/2008,787.7,807.4,816.9,772.2,104.71K,-2.09%
10/16/2008,804.5,851,852.1,786.7,140.79K,-4.11%
10/15/2008,839,837.9,859.2,833.1,94.98K,-0.06%
10/14/2008,839.5,835.2,857.4,833.6,94.69K,-0.36%
10/13/2008,842.5,855.8,875,824.5,107.71K,-1.92%
10/10/2008,859,915.2,936.3,829,214.11K,-3.10%
10/09/2008,886.5,910.2,929,882.9,105.01K,-2.21%
10/08/2008,906.5,890.9,924.9,880.1,171.46K,2.78%
10/07/2008,882,859.1,893.7,858,120.38K,1.82%
10/06/2008,866.2,836,879,828.4,133.33K,3.96%
10/03/2008,833.2,841,852.7,822.5,136.41K,-1.31%
10/02/2008,844.3,876.2,881.6,833.5,154.81K,-4.85%
10/01/2008,887.3,876.9,898.7,869.6,118.41K,0.74%
09/30/2008,880.8,911,920.2,860.1,143.01K,-1.52%
09/29/2008,894.4,878,932,872.2,181.99K,0.66%
09/26/2008,888.5,882.5,920.1,871.2,167.40K,0.74%
09/25/2008,882,889.5,903.5,868.8,165.18K,-1.45%
09/24/2008,895,896.4,907.8,880.4,132.78K,0.43%
09/23/2008,891.2,906,915.2,885,152.41K,-1.96%
09/22/2008,909,874.6,913.8,866.2,189.78K,5.12%
09/19/2008,864.7,856,881.4,828.5,170.96K,-3.60%
09/18/2008,897,866.5,926,836,312.28K,5.47%
09/17/2008,850.5,781.5,872.9,777.5,317.20K,8.97%
09/16/2008,780.5,791.3,793.6,775.2,170.04K,-0.83%
09/15/2008,787,773.2,791.4,767.4,169.09K,2.94%
09/12/2008,764.5,752.7,770.5,749.2,150.63K,2.55%
09/11/2008,745.5,755.8,762,739.8,185.68K,-2.23%
09/10/2008,762.5,780.7,787.7,755.1,208.45K,-3.72%
09/09/2008,792,806.9,809.5,779.7,208.82K,-1.31%
09/08/2008,802.5,815.6,822.9,800.8,145.82K,-0.04%
09/05/2008,802.8,801,824.2,794.8,176.92K,-0.05%
09/04/2008,803.2,806.4,819.5,798.1,132.05K,-0.62%
09/03/2008,808.2,810.2,813.5,793.7,126.78K,-0.28%
09/02/2008,810.5,842.2,842.8,795.2,197.50K,-2.96%
08/29/2008,835.2,838.9,844.2,834,84.37K,-0.24%
08/28/2008,837.2,832,849.7,830.5,133.62K,0.38%
08/27/2008,834,829.3,841.4,826,103.84K,0.71%
08/26/2008,828.1,827.3,836,812,140.26K,0.29%
08/25/2008,825.7,831.1,831.9,821.1,79.94K,-0.94%
08/22/2008,833.5,841.1,843.6,826.1,98.41K,-0.66%
08/21/2008,839,818.6,845,816.6,130.54K,2.78%
08/20/2008,816.3,819.4,824.5,805.2,126.54K,-0.06%
08/19/2008,816.8,804.9,822.9,787.5,137.36K,1.38%
08/18/2008,805.7,795.5,809.9,795.1,105.80K,1.72%
08/15/2008,792.1,812.3,812.6,777.7,155.27K,-2.75%
08/14/2008,814.5,833,842.9,810.5,161.42K,-2.04%
08/13/2008,831.5,818.4,836.4,811.5,157.64K,2.07%
08/12/2008,814.6,829.1,833.6,808.6,197.57K,-1.65%
08/11/2008,828.3,863.4,872.7,824.5,199.73K,-4.22%
08/08/2008,864.8,879.4,881.3,857.5,142.75K,-1.49%
08/07/2008,877.9,887.6,892.6,874.8,123.70K,-0.58%
08/06/2008,883,881.7,894.6,880.5,112.61K,-0.35%
08/05/2008,886.1,903.7,903.9,880.7,150.03K,-2.40%
08/04/2008,907.9,919,924.1,902.1,121.04K,-1.05%
08/01/2008,917.5,922.9,926,910.3,110.57K,-0.56%
07/31/2008,922.7,917,934.5,915.3,130.54K,1.14%
07/30/2008,912.3,927.8,929,902.7,155.39K,-0.46%
07/29/2008,916.5,930,933,913.1,147.31K,-1.21%
07/28/2008,927.7,929,932.9,922.4,148.63K,0.10%
07/25/2008,926.8,927.6,935.2,918.5,157.77K,0.49%
07/24/2008,922.3,920.8,931.4,915.9,174.08K,-0.05%
07/23/2008,922.8,945.9,949.3,917.5,203.97K,-2.71%
07/22/2008,948.5,966.1,977,942.1,193.29K,-1.58%
07/21/2008,963.7,957.3,969,955.7,96.67K,0.59%
07/18/2008,958,958.4,965,950.2,124.02K,-1.31%
07/17/2008,970.7,960.6,980,953.1,231.44K,0.83%
07/16/2008,962.7,978.5,982.5,958.2,173.59K,-1.63%
07/15/2008,978.7,974.2,989.6,968.7,223.41K,0.51%
07/14/2008,973.7,966.8,976.4,954.2,159.78K,1.36%
07/11/2008,960.6,946.1,969.1,942.6,165.47K,1.97%
07/10/2008,942,929.8,949.2,926.4,140.16K,1.44%
07/09/2008,928.6,921.7,930.5,917.2,116.80K,0.57%
07/08/2008,923.3,927,935.3,913,135.71K,-0.59%
07/07/2008,928.8,934.9,935.1,916.3,127.97K,-0.74%
07/04/2008,935.7,935.9,938.3,930.8,128.42K,0.22%
07/03/2008,933.6,946.6,950,928.5,125.04K,-1.36%
07/02/2008,946.5,941.6,947.9,933.5,125.04K,0.21%
07/01/2008,944.5,928,948.3,923.8,149.45K,1.75%
06/30/2008,928.3,930.9,937.7,920.2,112.67K,-0.32%
06/27/2008,931.3,919,933,912.2,128.28K,1.77%
06/26/2008,915.1,888,920.3,886.6,148.40K,3.72%
06/25/2008,882.3,891.7,892.9,875.2,107.94K,-1.04%
06/24/2008,891.6,885.5,896.5,884.4,94.22K,0.50%
06/23/2008,887.2,903.7,909.7,877.4,130.32K,-1.83%
06/20/2008,903.7,900.4,910.1,897.8,90.24K,-0.06%
06/19/2008,904.2,896.8,911,888.8,151.92K,1.20%
06/18/2008,893.5,884.9,898.1,882.5,103.37K,0.74%
06/17/2008,886.9,884.7,891,876.2,97.08K,0.07%
06/16/2008,886.3,872.6,897.3,868.7,104.89K,1.51%
06/13/2008,873.1,871,876.7,861.5,89.87K,0.13%
06/12/2008,872,883.5,884.9,859.6,144.91K,-1.23%
06/11/2008,882.9,871.2,885.9,870,103.59K,1.34%
06/10/2008,871.2,894.5,897.9,866.7,159.44K,-3.00%
06/09/2008,898.1,906.1,912.5,893.2,119.59K,-0.10%
06/06/2008,899,881,905.6,880,130.73K,2.68%
06/05/2008,875.5,881.8,883.3,867.7,146.54K,-0.94%
06/04/2008,883.8,883.9,890.1,879.2,95.36K,-0.19%
06/03/2008,885.5,894.2,900.6,878.4,123.86K,-1.28%
06/02/2008,897,891.3,901.2,884.4,90.58K,0.62%
05/30/2008,891.5,881.7,892.8,873,90.63K,1.11%
05/29/2008,881.7,906.2,907.8,876.6,167.42K,-2.09%
05/28/2008,900.5,906.2,909.2,888.3,149.89K,-0.82%
05/27/2008,907.9,924.8,930.6,903.3,197.90K,-2.27%
05/26/2008,929,924.8,929,923.2,108.72K,0.35%
05/23/2008,925.8,921.2,929.5,914.7,143.90K,0.82%
05/22/2008,918.3,932.9,935.4,917.1,143.90K,-1.11%
05/21/2008,928.6,921,933,916.5,141.23K,0.91%
05/20/2008,920.2,906.2,924.1,903.1,133.35K,1.59%
05/19/2008,905.8,903.2,914.2,900.8,97.21K,0.66%
05/16/2008,899.9,882.9,905.6,880.5,139.91K,2.26%
05/15/2008,880,865.6,888.5,862.3,149.38K,1.56%
05/14/2008,866.5,867.2,871.7,860,94.94K,-0.36%
05/13/2008,869.6,884,887.2,861.4,141.56K,-1.73%
05/12/2008,884.9,884.3,890.8,878.5,89.45K,-0.10%
05/09/2008,885.8,885.5,890.8,871,116.62K,0.42%
05/08/2008,882.1,870.1,887,866.4,123.11K,1.25%
05/07/2008,871.2,877.4,883.3,864.4,99.98K,-0.74%
05/06/2008,877.7,875.4,884.5,872.6,108.03K,0.41%
05/05/2008,874.1,859.2,876,858.7,83.72K,1.88%
05/02/2008,858,853.8,860.9,846.4,103.60K,0.83%
05/01/2008,850.9,879,883.6,848.5,142.83K,-1.64%
04/30/2008,865.1,872.2,880.8,864.1,133.21K,-1.33%
04/29/2008,876.8,895.6,895.8,870.3,118.11K,-2.09%
04/28/2008,895.5,890,898.1,888.8,83.08K,0.65%
04/25/2008,889.7,888.7,899,880,115.03K,0.03%
04/24/2008,889.4,906.9,909.3,885.4,143.70K,-2.16%
04/23/2008,909,919.4,925.7,899.2,157.10K,-1.75%
04/22/2008,925.2,919,928.5,914.4,94.21K,0.83%
04/21/2008,917.6,920.1,931.9,914,116.79K,0.26%
04/18/2008,915.2,944.1,949.8,907.3,149.07K,-2.94%
04/17/2008,942.9,948.5,956.2,940.3,102.95K,-0.57%
04/16/2008,948.3,931.3,952.7,927.3,122.10K,1.75%
04/15/2008,932,928,939.8,926.1,88.69K,0.36%
04/14/2008,928.7,924.2,935.4,917.5,80.12K,0.18%
04/11/2008,927,932.7,935.8,920.5,89.35K,-0.52%
04/10/2008,931.8,937.5,943.4,925.4,122.17K,-0.61%
04/09/2008,937.5,919.1,939.6,906.6,128.86K,2.12%
04/08/2008,918,923.9,929.7,911.4,96.19K,-0.95%
04/07/2008,926.8,917,933.7,914.4,95.88K,1.49%
04/04/2008,913.2,907.7,919,903,92.60K,0.40%
04/03/2008,909.6,906.6,913.2,892,118.28K,1.04%
04/02/2008,900.2,888,911.5,885.1,121.64K,1.40%
04/01/2008,887.8,920.5,925.7,876.3,190.15K,-3.66%
03/31/2008,921.5,936.4,945.7,917.1,118.96K,-1.60%
03/28/2008,936.5,952.8,956.3,928,123.56K,-1.30%
03/27/2008,948.8,954.2,955.2,940.1,145.63K,-0.04%
03/26/2008,949.2,939.1,954.9,934.7,175.12K,1.52%
03/25/2008,935,915.4,939.5,911.9,158.06K,1.77%
03/24/2008,918.7,918.3,927.5,906.2,94.06K,-0.14%
03/20/2008,920,942.9,943.8,904.7,230.12K,-2.68%
03/19/2008,945.3,982.9,997.8,937.5,295.22K,-5.87%
03/18/2008,1004.3,1003.7,1013.4,976.8,169.34K,0.17%
03/17/2008,1002.6,1004.5,1033.9,994.1,225.44K,0.31%
03/14/2008,999.5,997.2,1009,991.7,160.29K,0.57%
03/13/2008,993.8,984.9,1001.5,982.7,142.87K,1.36%
03/12/2008,980.5,974.1,985,969.5,111.27K,0.46%
03/11/2008,976,974.9,987.8,966,157.01K,0.43%
03/10/2008,971.8,975.3,982.8,961.9,126.79K,-0.25%
03/07/2008,974.2,977.5,990.7,971,144.06K,-0.30%
03/06/2008,977.1,991,994.3,966.5,171.61K,-1.15%
03/05/2008,988.5,966.9,995.2,960.7,154.17K,2.30%
03/04/2008,966.3,985.7,990.3,958.3,165.21K,-1.82%
03/03/2008,984.2,975.6,991.9,975.5,125.17K,0.94%
02/29/2008,975,973.1,978.5,966.2,118.01K,0.78%
02/28/2008,967.5,961.2,975,955.5,120.56K,0.68%
02/27/2008,961,951.8,967.7,951.8,128.04K,1.28%
02/26/2008,948.9,940.3,953.2,928.9,111.10K,0.89%
02/25/2008,940.5,948,954.9,935.5,120.12K,-0.77%
02/22/2008,947.8,948.5,953,938.1,102.15K,-0.15%
02/21/2008,949.2,947,958.4,941,128.01K,1.22%
02/20/2008,937.8,930.6,949.2,916.1,131.90K,0.86%
02/19/2008,929.8,905.1,934.4,903.2,133.50K,2.62%
02/15/2008,906.1,911.2,919,900.6,93.91K,-0.52%
02/14/2008,910.8,909.5,917.3,904.8,90.86K,0.07%
02/13/2008,910.2,909.8,914.5,899.5,108.82K,-0.10%
02/12/2008,911.1,926,928.5,906,122.52K,-1.68%
02/11/2008,926.7,924.1,931,919.6,87.88K,0.48%
02/08/2008,922.3,914.8,927.3,911.3,98.05K,1.35%
02/07/2008,910,904.4,916,900.1,123.22K,0.55%
02/06/2008,905,892.9,912,890,124.14K,1.65%
02/05/2008,890.3,907.5,911.3,888.4,152.82K,-2.10%
02/04/2008,909.4,910.5,917.4,896.1,123.84K,-0.45%
02/01/2008,913.5,929.8,941.8,908,186.32K,-1.56%
01/31/2008,928,933.1,934,923,101.35K,0.18%
01/30/2008,926.3,930.1,942.2,921.1,130.24K,0.13%
01/29/2008,925.1,928.5,933.3,919.6,157.69K,-0.22%
01/28/2008,927.1,912.5,929.8,912.5,169.89K,1.80%
01/25/2008,910.7,914.1,924.3,906,155.34K,0.54%
01/24/2008,905.8,892.2,914.2,889.4,165.39K,2.57%
01/23/2008,883.1,893.5,896.5,876.6,166.82K,-0.81%
01/22/2008,890.3,882,895.6,849.5,274.25K,0.98%
01/18/2008,881.7,879.8,889.4,870.6,113.55K,0.14%
01/17/2008,880.5,878.1,891.5,875.2,127.24K,-0.17%
01/16/2008,882,890.6,901,875,203.12K,-2.28%
01/15/2008,902.6,904.6,916.1,888.6,166.33K,-0.09%
01/14/2008,903.4,899.4,915.9,893.1,135.00K,0.63%
01/11/2008,897.7,896.8,900.1,888.8,125.40K,0.46%
01/10/2008,893.6,881,897.3,867.8,180.84K,1.35%
01/09/2008,881.7,880.3,894.4,873.8,137.27K,0.16%
01/08/2008,880.3,860.7,884,859.4,125.47K,2.12%
01/07/2008,862,862.8,867.8,857.8,89.73K,-0.43%
01/04/2008,865.7,866.1,871.8,857,122.76K,-0.39%
01/03/2008,869.1,861.5,872.9,856.5,136.25K,1.06%
01/02/2008,860,837.5,864.9,837.5,137.80K,2.63%
12/31/2007,838,843.2,847.4,833,48.30K,-0.56%
12/28/2007,842.7,829.6,844.6,828.3,61.73K,1.31%
12/27/2007,831.8,828.1,835.5,825.2,68.25K,0.28%
12/26/2007,829.5,816.3,830.2,811.6,55.51K,1.59%
12/24/2007,816.5,815.5,819.7,812.2,23.74K,0.13%
12/21/2007,815.4,800,816.7,799.5,74.03K,1.52%
12/20/2007,803.2,807.3,807.6,797.2,63.78K,-0.27%
12/19/2007,805.4,807.6,809.4,802.2,58.50K,-0.25%
12/18/2007,807.4,798.9,811.4,794.7,80.78K,1.01%
12/17/2007,799.3,798.8,803.6,789.6,67.02K,0.16%
12/14/2007,798,801.7,808.5,792.3,93.43K,-0.75%
12/13/2007,804,812.9,819,796.8,117.08K,-1.81%
12/12/2007,818.8,804.5,822.8,802.2,104.70K,0.21%
12/11/2007,817.1,811.5,819.3,801.5,85.57K,0.44%
12/10/2007,813.5,806.5,818,799.5,77.88K,1.66%
12/07/2007,800.2,807.3,811.1,796.4,91.66K,-0.85%
12/06/2007,807.1,801,811.5,790.9,105.67K,0.42%
12/05/2007,803.7,808.7,813,797,89.00K,-0.48%
12/04/2007,807.6,800.3,811.7,792.6,92.93K,1.62%
12/03/2007,794.7,789.4,800.9,783,73.12K,0.71%
11/30/2007,789.1,799.6,806.2,785,117.06K,-1.65%
11/29/2007,802.3,811.2,814.9,798.8,115.04K,0.25%
11/28/2007,800.3,812.6,815.9,791,165.34K,-1.68%
11/27/2007,814,823.9,829.4,807.4,188.88K,-1.51%
11/26/2007,826.5,823.5,837.2,820,170.84K,0.22%
11/23/2007,824.7,804.5,826.1,798.4,106.72K,2.57%
11/22/2007,804,801.2,805.9,798.4,115.80K,0.68%
11/21/2007,798.6,802.9,808,795,156.53K,0.91%
11/20/2007,791.4,782.1,806.7,773.4,156.53K,1.72%
11/19/2007,778,788.3,794.9,775.7,117.46K,-1.14%
11/16/2007,787,789,798.4,784.5,124.29K,-0.04%
11/15/2007,787.3,813.2,819.4,783,181.66K,-3.36%
11/14/2007,814.7,802.3,817.4,800,113.58K,1.96%
11/13/2007,799,795.7,810.4,791.7,156.36K,-1.08%
11/12/2007,807.7,831.5,833.6,792.8,180.91K,-3.23%
11/09/2007,834.7,835.4,840.7,828.5,122.79K,-0.33%
11/08/2007,837.5,832,847.8,825.6,175.79K,0.48%
11/07/2007,833.5,826.9,848,824.8,195.01K,1.23%
11/06/2007,823.4,809,828,808.6,116.22K,1.55%
11/05/2007,810.8,810.6,814.2,803.5,90.03K,0.28%
11/02/2007,808.5,790.5,811,790,125.97K,1.86%
11/01/2007,793.7,799.4,802.5,786.6,113.67K,-0.20%
10/31/2007,795.3,784.8,800.8,780,113.91K,0.95%
10/30/2007,787.8,794.2,795.6,782.2,97.80K,-0.61%
10/29/2007,792.6,792.5,798.3,788.7,111.98K,0.65%
10/26/2007,787.5,772.9,789.5,771.8,98.81K,2.14%
10/25/2007,771,767.1,773.5,765.5,84.79K,0.71%
10/24/2007,765.6,763.3,768,757.7,85.62K,0.33%
10/23/2007,763.1,758.8,765.5,756.8,83.12K,0.41%
10/22/2007,760,770.9,772.8,749,148.68K,-1.09%
10/19/2007,768.4,772.5,776.9,762.4,110.42K,-0.04%
10/18/2007,768.7,760.2,774.9,759.2,93.60K,0.84%
10/17/2007,762.3,765.6,769.8,756.4,132.69K,0.04%
10/16/2007,762,763.7,772,758.2,126.97K,-0.03%
10/15/2007,762.2,754,765.5,752.7,97.58K,1.11%
10/12/2007,753.8,753.2,757.6,750,79.55K,-0.38%
10/11/2007,756.7,746.1,759.3,745.8,120.32K,1.43%
10/10/2007,746,743.5,751.9,742.8,82.20K,0.39%
10/09/2007,743.1,739,746.5,732.2,99.31K,0.60%
10/08/2007,738.7,747.5,748.5,736.7,48.49K,-1.14%
10/05/2007,747.2,743.8,750.7,732.7,111.76K,0.46%
10/04/2007,743.8,734.8,744.7,726.3,132.49K,1.10%
10/03/2007,735.7,738.4,742.5,732.3,86.47K,-0.08%
10/02/2007,736.3,753.9,754,730.7,125.57K,-2.36%
10/01/2007,754.1,750.6,755.7,747.8,68.81K,0.55%
09/28/2007,750,740.8,752.8,740,101.86K,1.37%
09/27/2007,739.9,734.9,743.2,733.9,83.51K,0.60%
09/26/2007,735.5,738.5,744.2,733.4,104.09K,-0.45%
09/25/2007,738.8,737.6,741.7,729.2,101.36K,-0.07%
09/24/2007,739.3,738.6,743.9,733.5,80.78K,0.05%
09/21/2007,738.9,741.6,747.1,734,100.86K,-0.14%
09/20/2007,739.9,729.6,746.5,728.9,140.15K,1.43%
09/19/2007,729.5,732.3,735,727.7,98.07K,0.80%
09/18/2007,723.7,726.2,735.5,720,100.84K,-0.01%
09/17/2007,723.8,715.8,728.9,714.8,78.80K,0.84%
09/14/2007,717.8,717,726.5,712.7,94.36K,-0.01%
09/13/2007,717.9,720,721.2,712,75.14K,-0.39%
09/12/2007,720.7,721.2,723.6,714.5,78.05K,-0.06%
09/11/2007,721.1,711.8,723.8,711.5,99.93K,1.25%
09/10/2007,712.2,709.5,716.3,708,67.17K,0.35%
09/07/2007,709.7,705.5,716.6,701.5,129.18K,0.72%
09/06/2007,704.6,691,707.3,690.2,127.69K,2.01%
09/05/2007,690.7,691,692.3,687.3,63.44K,-0.12%
09/04/2007,691.5,681.9,692.5,680.1,89.77K,1.56%
09/03/2007,680.9,681.9,682.8,680.1,69.73K,-0.15%
08/31/2007,681.9,673.3,683.9,673,46.16K,1.19%
08/30/2007,673.9,676.5,676.8,671.8,46.16K,-0.22%
08/29/2007,675.4,671.1,678.2,670.2,53.62K,0.28%
08/28/2007,673.5,676,677.7,671,53.51K,-0.40%
08/27/2007,676.2,677.5,677.8,674.9,24.13K,-0.19%
08/24/2007,677.5,669.3,679,666.7,67.68K,1.36%
08/23/2007,668.4,670.1,674.5,667.4,57.08K,-0.04%
08/22/2007,668.7,667,671.6,664.2,55.49K,0.38%
08/21/2007,666.2,667.6,669.8,663.9,58.17K,-0.05%
08/20/2007,666.5,667,670.6,662.3,54.00K,-0.04%
08/17/2007,666.8,660.8,674.5,655.5,94.33K,1.34%
08/16/2007,658,677.8,678.5,651.6,169.66K,-3.19%
08/15/2007,679.7,680,681.8,672.5,76.38K,0.00%
08/14/2007,679.7,680,682.2,676.3,55.77K,-0.18%
08/13/2007,680.9,682.7,683.7,679.1,40.45K,-0.10%
08/10/2007,681.6,672.1,687.4,668.8,111.76K,1.31%
08/09/2007,672.8,686,686,669.8,108.76K,-1.97%
08/08/2007,686.3,683.1,688.1,680.8,54.06K,0.59%
08/07/2007,682.3,683,683.9,677.4,52.63K,-0.15%
08/06/2007,683.3,684.2,687.4,680,49.92K,-0.16%
08/03/2007,684.4,676.8,687.1,676.2,78.92K,1.15%
08/02/2007,676.6,679.1,679.4,674,40.02K,0.10%
08/01/2007,675.9,675.3,679,670.6,71.66K,-0.50%
07/31/2007,679.3,677.3,680.9,675,52.27K,0.40%
07/30/2007,676.6,673,677.8,671.8,56.25K,2.50%
07/27/2007,660.1,662.8,666.8,656.6,95.75K,-0.41%
07/26/2007,662.8,675.3,677.4,652.8,167.33K,-1.63%
07/25/2007,673.8,681.6,682.5,670.5,122.68K,-1.61%
07/24/2007,684.8,682,688.4,681,111.82K,0.48%
07/23/2007,681.5,684.7,685.8,680.5,55.40K,-0.47%
07/20/2007,684.7,678.5,687.6,675.8,103.82K,0.97%
07/19/2007,678.1,673.6,678.5,672,75.28K,0.65%
07/18/2007,673.7,665.4,675.3,665.2,90.98K,1.17%
07/17/2007,665.9,666.2,668.4,663,50.74K,-0.06%
07/16/2007,666.3,667.3,670.5,664.5,42.19K,-0.15%
07/13/2007,667.3,668,669.9,664.4,69.74K,-0.15%
07/12/2007,668.3,661.9,671,661.8,83.47K,0.94%
07/11/2007,662.1,665,667.8,661.3,61.06K,-0.35%
07/10/2007,664.4,662.1,667,660.3,77.46K,0.29%
07/09/2007,662.5,657.6,666,655.3,83.84K,1.18%
07/06/2007,654.8,651.5,658,646.7,79.43K,0.65%
07/05/2007,650.6,656.1,658.7,647.4,84.07K,-0.87%
07/04/2007,656.3,656.1,657.2,655.3,61.22K,0.14%
07/03/2007,655.4,659.2,660.3,654,72.67K,-0.58%
07/02/2007,659.2,651.6,661.3,650.6,72.67K,1.28%
06/29/2007,650.9,651,655,648.8,46.88K,0.08%
06/28/2007,650.4,646.2,652.5,645.5,57.91K,0.87%
06/27/2007,644.8,643.1,647.5,641.1,64.51K,-0.08%
06/26/2007,645.3,654.4,654.7,642.8,106.27K,-1.44%
06/25/2007,654.7,657.4,657.7,651.6,47.61K,-0.35%
06/22/2007,657,655,659.5,653.5,48.95K,0.43%
06/21/2007,654.2,656.7,659.7,650.5,77.89K,-0.88%
06/20/2007,660,664.6,665.4,655.5,60.16K,-0.71%
06/19/2007,664.7,659.4,665.8,657.1,63.85K,0.73%
06/18/2007,659.9,658.7,662.9,658,39.22K,0.18%
06/15/2007,658.7,655.8,659.5,653.6,53.93K,0.43%
06/14/2007,655.9,655.4,658.2,649.5,62.37K,0.49%
06/13/2007,652.7,652.6,656.9,647,67.60K,-0.06%
06/12/2007,653.1,657.8,658.8,649.5,58.51K,-0.90%
06/11/2007,659,653.3,659.4,653.2,53.93K,1.34%
06/08/2007,650.3,663.9,665.9,647.8,125.76K,-2.24%
06/07/2007,665.2,675.5,678,662.5,96.07K,-1.39%
06/06/2007,674.6,675.3,677.3,670.2,76.73K,-0.07%
06/05/2007,675.1,676.4,678.8,674.2,48.05K,-0.18%
06/04/2007,676.3,676.9,679.5,674.2,56.18K,-0.09%
06/01/2007,676.9,666.5,677.5,666.2,84.64K,1.53%
05/31/2007,666.7,658.7,667.5,658.6,68.75K,1.12%
05/30/2007,659.3,662.3,664.6,657.7,83.43K,0.32%
05/29/2007,657.2,655.2,662,654.5,100.72K,0.29%
05/25/2007,655.3,653.8,656.9,653.3,64.26K,0.31%
05/24/2007,653.3,661.6,663.2,651.5,131.08K,-1.40%
05/23/2007,662.6,659.7,665.3,657.5,64.17K,0.41%
05/22/2007,659.9,663.5,665.9,658.7,70.31K,-0.59%
05/21/2007,663.8,662.5,664.6,657.5,61.25K,0.27%
05/18/2007,662,658.4,664,656.4,75.40K,0.73%
05/17/2007,657.2,663.2,665.3,654.1,97.42K,-0.65%
05/16/2007,661.5,673.1,674.4,660.6,109.11K,-1.93%
05/15/2007,674.5,670.5,675,666,69.83K,0.66%
05/14/2007,670.1,673,676.4,667.5,67.32K,-0.33%
05/11/2007,672.3,667.6,674.3,666.3,86.06K,0.79%
05/10/2007,667,682.2,683.2,665.9,132.43K,-2.27%
05/09/2007,682.5,687.1,688.9,677.5,75.10K,-0.71%
05/08/2007,687.4,690.9,691.3,684.1,64.20K,-0.43%
05/07/2007,690.4,691,693.3,689,40.34K,0.10%
05/04/2007,689.7,684.2,693.2,682.6,77.22K,0.77%
05/03/2007,684.4,675.4,685.2,674.5,71.01K,1.38%
05/02/2007,675.1,676.7,677.9,670,78.27K,-0.32%
05/01/2007,677.3,681.2,682.3,674.6,67.24K,-0.91%
04/30/2007,683.5,684.2,684.9,678.8,46.77K,0.25%
04/27/2007,681.8,677.7,684.9,673.8,66.97K,0.56%
04/26/2007,678,689,690.3,674.4,103.49K,-1.37%
04/25/2007,687.4,687.4,690.6,685.8,52.01K,-0.04%
04/24/2007,687.7,693.3,695.7,684.3,85.95K,-0.94%
04/23/2007,694.2,696.2,697.7,690.5,50.75K,-0.23%
04/20/2007,695.8,687.7,698,686.7,67.59K,1.09%
04/19/2007,688.3,693.9,695.9,682.5,80.14K,-0.72%
04/18/2007,693.3,691,695.4,689,61.39K,0.12%
04/17/2007,692.5,694.7,695.5,690.2,50.45K,-0.29%
04/16/2007,694.5,690.6,695.8,687.4,68.76K,0.67%
04/13/2007,689.9,680.7,690.5,680.1,75.85K,1.50%
04/12/2007,679.7,682.2,684.6,675.5,64.24K,-0.29%
04/11/2007,681.7,682.4,686.2,679,51.09K,0.03%
04/10/2007,681.5,676.2,686.8,675.8,55.01K,0.68%
04/09/2007,676.9,677.8,683.1,675.6,40.55K,-0.37%
04/05/2007,679.4,679.4,681,676.6,48.94K,0.30%
04/04/2007,677.4,670.3,681.1,668.8,100.92K,1.15%
04/03/2007,669.7,670,673.4,667.5,64.01K,-0.27%
04/02/2007,671.5,671.1,672.3,661.7,67.91K,0.37%
03/30/2007,669,667.4,673.8,666.5,63.50K,0.21%
03/29/2007,667.6,672.5,672.5,660.8,86.89K,0.12%
03/28/2007,666.8,664.8,669.8,663.3,10.24K,0.65%
03/27/2007,662.5,664,666,661.7,73.18K,-0.21%
03/26/2007,663.9,657.5,666.5,657.1,82.32K,1.00%
03/23/2007,657.3,664.4,665.3,655.2,75.34K,-1.04%
03/22/2007,664.2,665.2,667.6,662.3,74.29K,0.64%
03/21/2007,660,659,665.6,657.5,52.15K,0.15%
03/20/2007,659,654.4,662,653.3,74.04K,0.72%
03/19/2007,654.3,653.9,657.1,652.5,39.80K,0.06%
